fecha,CodigoPlanta,NombreUnidad,TipoGeneracion,FPO,precio_oferta
2024-10-08,2QEK,SALTO II 2,Hidraulica,2014-06-25,111.5937
2024-10-08,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,110.5937
2024-10-08,TYP5,TERMOYOPAL G5,Termica,2021-02-11,97.5937
2024-10-08,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,96.1607
2024-10-08,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,96.1607
2024-10-08,CUC1,CUCUANA 2,Hidraulica,2015-11-10,94.2607
2024-10-08,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,94.2607
2024-10-08,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,92.5937
2024-10-08,3HF5,FUNDACION 1,Solar,2024-06-24,92.5937
2024-10-08,EPFV,EL PASO 1,Solar,2024-03-23,92.5937
2024-10-08,URA1,URRA 3,Hidraulica,2000-05-13,92.5937
2024-10-08,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,92.53270000000002
2024-10-08,PES1,ITUANGO 1,Hidraulica,2022-12-01,92.2607
2024-10-08,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,92.2607
2024-10-08,TYP2,TERMOYOPAL 2,Termica,2004-07-29,89.5937
2024-10-08,TYP3,TERMOYOPAL G3,Termica,2020-08-31,89.5937
2024-10-08,TYP4,TERMOYOPAL G4,Termica,2020-08-31,89.5937
2024-10-08,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,88.1287
2024-10-08,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,86.5937
2024-10-08,MATA,LA MATA 1,Solar,2024-06-27,86.5937
2024-10-08,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,84.5937
2024-10-08,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,83.5937
2024-10-08,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,83.5937
2024-10-09,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2593.5687
2024-10-09,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,2567.5937
2024-10-09,PRC2,PORCE II 3,Hidraulica,2000-05-13,2566.5937
2024-10-09,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,2349.8177
2024-10-09,PGUG,PARAISO 1,Hidraulica,1986-12-01,2349.8177
2024-10-09,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,2349.8177
2024-10-09,TDR1,TERMODORADA 1,Termica,1997-08-11,2143.1757
2024-10-09,GTPE,GUATAPE 6,Hidraulica,1972-01-01,1967.5937000000001
2024-10-09,HMLG,MIEL I 2,Hidraulica,2002-12-01,1947.5937000000001
2024-10-09,JAGS,JAGUAS 2,Hidraulica,1988-09-24,1937.5937000000001
2024-10-09,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1927.5937000000001
2024-10-09,CTG1,CARTAGENA 1,Termica,1995-07-20,1824.4297
2024-10-09,CTG2,CARTAGENA 2,Termica,1980-01-01,1824.4286999999997
2024-10-09,CHBG,BETANIA 1,Hidraulica,1987-11-01,1698.5937000000001
2024-10-09,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,1697.5937000000001
2024-10-09,CHVR,CHIVOR 1,Hidraulica,1977-05-23,1673.4747
2024-10-09,GVIO,GUAVIO 3,Hidraulica,1993-03-19,1549.5937000000001
2024-10-09,CTG3,CARTAGENA 3,Termica,1980-01-01,1460.9457
2024-10-09,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,1390.5937000000001
2024-10-09,PLYS,PLAYAS 1,Hidraulica,2003-10-23,1197.5937
2024-10-09,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1139.4757
2024-10-09,CLMG,CALIMA 1,Hidraulica,1967-01-01,1096.5937
2024-10-09,PRDO,PRADO 1,Hidraulica,1973-03-01,1095.5937
2024-10-09,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,987.5937
2024-10-09,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,977.5937
2024-10-09,PRC3,PORCE III 1,Hidraulica,2011-01-11,967.5937
2024-10-09,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,942.5937
2024-10-09,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,934.8795333333334
2024-10-09,TRN1,TERMONORTE 4,Termica,2018-12-01,923.5937
2024-10-09,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,917.1567
2024-10-09,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,911.6337
2024-10-09,3ENA,TESORITO 7,Termica,2022-09-14,895.6387
2024-10-09,MRL1,MERILECTRICA 1,Termica,1998-02-05,895.6387
2024-10-09,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,768.9407
2024-10-09,PRG1,PROELECTRICA 1,Termica,1993-07-01,725.1017
2024-10-09,PRG2,PROELECTRICA 2,Termica,1993-07-01,725.1017
2024-10-09,TBST,TEBSA 21,Termica,1997-08-23,682.7017
2024-10-09,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,639.9177
2024-10-09,TFL4,FLORES 3,Termica,1998-04-28,635.4727
2024-10-09,TGJ2,GUAJIRA 2,Termica,1987-11-23,454.1447
2024-10-09,TGJ1,GUAJIRA 1,Termica,1983-08-08,428.1557
2024-10-09,ZPA2,ZIPAEMG 2,Termica,1964-01-01,398.2937
2024-10-09,ZPA4,ZIPAEMG 4,Termica,1981-04-01,382.09370000000007
2024-10-09,ZPA3,ZIPAEMG 3,Termica,1976-01-01,372.3937
2024-10-09,ZPA5,ZIPAEMG 5,Termica,1985-12-14,359.9937
2024-10-09,TYP1,TERMOYOPAL 1,Termica,2020-12-01,297.5937
2024-10-09,PPA1,PAIPA 1,Termica,1963-01-01,280.6087
2024-10-09,PPA3,PAIPA 3,Termica,1982-05-06,268.8677
2024-10-09,TSJ1,TASAJERO 1,Termica,1985-02-20,263.5737
2024-10-09,PPA2,PAIPA 2,Termica,1975-01-01,258.4997
2024-10-09,PPA4,PAIPA 4,Termica,1999-01-08,252.5847
2024-10-09,TSJ2,TASAJERO 2,Termica,2015-11-30,251.5737
2024-10-09,GEC3,GECELCA 3,Termica,2015-09-17,222.56769999999997
2024-10-09,GE32,GECELCA 32,Termica,2018-09-28,217.5237
2024-10-09,2QEK,SALTO II 2,Hidraulica,2014-06-25,111.5937
2024-10-09,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,110.5937
2024-10-09,URA1,URRA 3,Hidraulica,2000-05-13,109.6897
2024-10-09,TYP5,TERMOYOPAL G5,Termica,2021-02-11,97.5937
2024-10-09,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,96.1607
2024-10-09,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,96.1607
2024-10-09,CUC1,CUCUANA 2,Hidraulica,2015-11-10,94.2607
2024-10-09,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,94.2607
2024-10-09,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,93.1327
2024-10-09,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,92.5937
2024-10-09,3HF5,FUNDACION 1,Solar,2024-06-24,92.5937
2024-10-09,EPFV,EL PASO 1,Solar,2024-03-23,92.5937
2024-10-09,PES1,ITUANGO 1,Hidraulica,2022-12-01,92.2607
2024-10-09,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,92.2607
2024-10-09,TYP2,TERMOYOPAL 2,Termica,2004-07-29,89.5937
2024-10-09,TYP3,TERMOYOPAL G3,Termica,2020-08-31,89.5937
2024-10-09,TYP4,TERMOYOPAL G4,Termica,2020-08-31,89.5937
2024-10-09,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,88.1287
2024-10-09,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,86.5937
2024-10-09,MATA,LA MATA 1,Solar,2024-06-27,86.5937
2024-10-09,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,84.5937
2024-10-09,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,83.5937
2024-10-09,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,83.5937
2024-10-10,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2593.5687
2024-10-10,PLYS,PLAYAS 1,Hidraulica,2003-10-23,2568.5937
2024-10-10,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,2567.5937
2024-10-10,CHBG,BETANIA 1,Hidraulica,1987-11-01,2350.8727
2024-10-10,TDR1,TERMODORADA 1,Termica,1997-08-11,2143.1757
2024-10-10,GTPE,GUATAPE 6,Hidraulica,1972-01-01,1967.5937000000001
2024-10-10,HMLG,MIEL I 2,Hidraulica,2002-12-01,1947.5937000000001
2024-10-10,JAGS,JAGUAS 2,Hidraulica,1988-09-24,1937.5937000000001
2024-10-10,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,1936.5937000000001
2024-10-10,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,1932.5937000000001
2024-10-10,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1927.5937000000001
2024-10-10,CTG1,CARTAGENA 1,Termica,1995-07-20,1824.4297
2024-10-10,CTG2,CARTAGENA 2,Termica,1980-01-01,1736.6616999999999
2024-10-10,CHVR,CHIVOR 1,Hidraulica,1977-05-23,1697.7077
2024-10-10,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,1598.5937000000001
2024-10-10,CTG3,CARTAGENA 3,Termica,1980-01-01,1460.9457
2024-10-10,GVIO,GUAVIO 3,Hidraulica,1993-03-19,1391.5937000000001
2024-10-10,CLMG,CALIMA 1,Hidraulica,1967-01-01,1362.5937
2024-10-10,PRDO,PRADO 1,Hidraulica,1973-03-01,1357.5937
2024-10-10,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1127.5482
2024-10-10,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,1057.5937
2024-10-10,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,1042.5937
2024-10-10,PRC2,PORCE II 3,Hidraulica,2000-05-13,1037.5937
2024-10-10,PRC3,PORCE III 1,Hidraulica,2011-01-11,1027.5937
2024-10-10,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,987.5937
2024-10-10,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,942.5937
2024-10-10,PGUG,PARAISO 1,Hidraulica,1986-12-01,941.5937
2024-10-10,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,930.0837
2024-10-10,TRN1,TERMONORTE 4,Termica,2018-12-01,923.5937
2024-10-10,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,912.7677
2024-10-10,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,907.7387
2024-10-10,3ENA,TESORITO 7,Termica,2022-09-14,895.6387
2024-10-10,MRL1,MERILECTRICA 1,Termica,1998-02-05,895.6387
2024-10-10,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,768.9407
2024-10-10,PRG1,PROELECTRICA 1,Termica,1993-07-01,725.1017
2024-10-10,PRG2,PROELECTRICA 2,Termica,1993-07-01,725.1017
2024-10-10,TBST,TEBSA 21,Termica,1997-08-23,685.1017
2024-10-10,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,647.0987
2024-10-10,TFL4,FLORES 3,Termica,1998-04-28,635.4727
2024-10-10,TGJ2,GUAJIRA 2,Termica,1987-11-23,454.1447
2024-10-10,TGJ1,GUAJIRA 1,Termica,1983-08-08,428.1557
2024-10-10,ZPA2,ZIPAEMG 2,Termica,1964-01-01,379.09370000000007
2024-10-10,ZPA4,ZIPAEMG 4,Termica,1981-04-01,362.9937
2024-10-10,ZPA3,ZIPAEMG 3,Termica,1976-01-01,353.1937
2024-10-10,ZPA5,ZIPAEMG 5,Termica,1985-12-14,340.7937
2024-10-10,TYP1,TERMOYOPAL 1,Termica,2020-12-01,297.5937
2024-10-10,PPA1,PAIPA 1,Termica,1963-01-01,280.6087
2024-10-10,PPA3,PAIPA 3,Termica,1982-05-06,268.8677
2024-10-10,TSJ1,TASAJERO 1,Termica,1985-02-20,263.5737
2024-10-10,PPA2,PAIPA 2,Termica,1975-01-01,258.4997
2024-10-10,PPA4,PAIPA 4,Termica,1999-01-08,252.5847
2024-10-10,TSJ2,TASAJERO 2,Termica,2015-11-30,251.5737
2024-10-10,GEC3,GECELCA 3,Termica,2015-09-17,222.56769999999997
2024-10-10,GE32,GECELCA 32,Termica,2018-09-28,217.5237
2024-10-10,TYP5,TERMOYOPAL G5,Termica,2021-02-11,97.5937
2024-10-10,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,96.1607
2024-10-10,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,96.1607
2024-10-10,2QEK,SALTO II 2,Hidraulica,2014-06-25,94.5937
2024-10-10,CUC1,CUCUANA 2,Hidraulica,2015-11-10,94.2607
2024-10-10,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,94.2607
2024-10-10,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,93.5937
2024-10-10,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,92.5937
2024-10-10,3HF5,FUNDACION 1,Solar,2024-06-24,92.5937
2024-10-10,EPFV,EL PASO 1,Solar,2024-03-23,92.5937
2024-10-10,URA1,URRA 3,Hidraulica,2000-05-13,92.5937
2024-10-10,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,92.4647
2024-10-10,PES1,ITUANGO 1,Hidraulica,2022-12-01,92.2607
2024-10-10,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,92.2607
2024-10-10,TYP2,TERMOYOPAL 2,Termica,2004-07-29,89.5937
2024-10-10,TYP3,TERMOYOPAL G3,Termica,2020-08-31,89.5937
2024-10-10,TYP4,TERMOYOPAL G4,Termica,2020-08-31,89.5937
2024-10-10,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,88.1287
2024-10-10,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,86.5937
2024-10-10,MATA,LA MATA 1,Solar,2024-06-27,86.5937
2024-10-10,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,84.5937
2024-10-10,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,83.5937
2024-10-10,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,83.5937
2024-10-11,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2593.5687
2024-10-11,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,2567.5937
2024-10-11,PLYS,PLAYAS 1,Hidraulica,2003-10-23,2566.5937
2024-10-11,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,2533.8687
2024-10-11,CHBG,BETANIA 1,Hidraulica,1987-11-01,2533.8687
2024-10-11,CHVR,CHIVOR 1,Hidraulica,1977-05-23,2533.8687
2024-10-11,CLMG,CALIMA 1,Hidraulica,1967-01-01,2533.8687
2024-10-11,GTPE,GUATAPE 6,Hidraulica,1972-01-01,2533.8687
2024-10-11,GVIO,GUAVIO 3,Hidraulica,1993-03-19,2533.8687
2024-10-11,HMLG,MIEL I 2,Hidraulica,2002-12-01,2533.8687
2024-10-11,PGUG,PARAISO 1,Hidraulica,1986-12-01,2533.8687
2024-10-11,PRDO,PRADO 1,Hidraulica,1973-03-01,2533.8687
2024-10-11,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,2533.8687
2024-10-11,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,2533.8687
2024-10-11,TDR1,TERMODORADA 1,Termica,1997-08-11,2324.2627
2024-10-11,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1927.5937000000001
2024-10-11,CTG1,CARTAGENA 1,Termica,1995-07-20,1824.4297
2024-10-11,CTG2,CARTAGENA 2,Termica,1980-01-01,1736.6616999999999
2024-10-11,CTG3,CARTAGENA 3,Termica,1980-01-01,1460.9457
2024-10-11,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1188.8831166666666
2024-10-11,JAGS,JAGUAS 2,Hidraulica,1988-09-24,987.5937
2024-10-11,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,987.5937
2024-10-11,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,942.5937
2024-10-11,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,930.0837
2024-10-11,PRC2,PORCE II 3,Hidraulica,2000-05-13,927.5937
2024-10-11,TRN1,TERMONORTE 4,Termica,2018-12-01,923.5937
2024-10-11,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,919.3876999999999
2024-10-11,PRC3,PORCE III 1,Hidraulica,2011-01-11,917.5937
2024-10-11,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,914.3807
2024-10-11,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,897.5937
2024-10-11,3ENA,TESORITO 7,Termica,2022-09-14,895.6387
2024-10-11,MRL1,MERILECTRICA 1,Termica,1998-02-05,895.6387
2024-10-11,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,768.9407
2024-10-11,PRG1,PROELECTRICA 1,Termica,1993-07-01,730.7077
2024-10-11,PRG2,PROELECTRICA 2,Termica,1993-07-01,730.7077
2024-10-11,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,697.5937
2024-10-11,TBST,TEBSA 21,Termica,1997-08-23,689.8977
2024-10-11,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,652.4227
2024-10-11,TFL4,FLORES 3,Termica,1998-04-28,635.4727
2024-10-11,TGJ2,GUAJIRA 2,Termica,1987-11-23,454.1447
2024-10-11,TGJ1,GUAJIRA 1,Termica,1983-08-08,428.1557
2024-10-11,ZPA2,ZIPAEMG 2,Termica,1964-01-01,398.59370000000007
2024-10-11,ZPA4,ZIPAEMG 4,Termica,1981-04-01,382.59370000000007
2024-10-11,ZPA3,ZIPAEMG 3,Termica,1976-01-01,372.59370000000007
2024-10-11,ZPA5,ZIPAEMG 5,Termica,1985-12-14,359.59370000000007
2024-10-11,TYP1,TERMOYOPAL 1,Termica,2020-12-01,297.5937
2024-10-11,PPA1,PAIPA 1,Termica,1963-01-01,280.6087
2024-10-11,PPA3,PAIPA 3,Termica,1982-05-06,268.8677
2024-10-11,TSJ1,TASAJERO 1,Termica,1985-02-20,263.5737
2024-10-11,PPA2,PAIPA 2,Termica,1975-01-01,258.4997
2024-10-11,PPA4,PAIPA 4,Termica,1999-01-08,252.5847
2024-10-11,TSJ2,TASAJERO 2,Termica,2015-11-30,251.5737
2024-10-11,GEC3,GECELCA 3,Termica,2015-09-17,222.56769999999997
2024-10-11,GE32,GECELCA 32,Termica,2018-09-28,217.5237
2024-10-11,2QEK,SALTO II 2,Hidraulica,2014-06-25,111.5937
2024-10-11,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,110.5937
2024-10-11,TYP5,TERMOYOPAL G5,Termica,2021-02-11,97.5937
2024-10-11,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,96.1607
2024-10-11,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,96.1607
2024-10-11,CUC1,CUCUANA 2,Hidraulica,2015-11-10,94.2607
2024-10-11,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,94.2607
2024-10-11,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,93.1117
2024-10-11,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,92.5937
2024-10-11,3HF5,FUNDACION 1,Solar,2024-06-24,92.5937
2024-10-11,EPFV,EL PASO 1,Solar,2024-03-23,92.5937
2024-10-11,URA1,URRA 3,Hidraulica,2000-05-13,92.5937
2024-10-11,PES1,ITUANGO 1,Hidraulica,2022-12-01,92.2607
2024-10-11,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,92.2607
2024-10-11,TYP2,TERMOYOPAL 2,Termica,2004-07-29,89.5937
2024-10-11,TYP3,TERMOYOPAL G3,Termica,2020-08-31,89.5937
2024-10-11,TYP4,TERMOYOPAL G4,Termica,2020-08-31,89.5937
2024-10-11,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,88.1287
2024-10-11,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,86.5937
2024-10-11,MATA,LA MATA 1,Solar,2024-06-27,86.5937
2024-10-11,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,84.5937
2024-10-11,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,83.5937
2024-10-11,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,83.5937
2024-10-12,GVIO,GUAVIO 3,Hidraulica,1993-03-19,3497.5937
2024-10-12,CHBG,BETANIA 1,Hidraulica,1987-11-01,2607.5937
2024-10-12,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2593.5687
2024-10-12,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,2567.5937
2024-10-12,CHVR,CHIVOR 1,Hidraulica,1977-05-23,2537.7077
2024-10-12,CLMG,CALIMA 1,Hidraulica,1967-01-01,2533.8507
2024-10-12,GTPE,GUATAPE 6,Hidraulica,1972-01-01,2533.8507
2024-10-12,HMLG,MIEL I 2,Hidraulica,2002-12-01,2533.8507
2024-10-12,PGUG,PARAISO 1,Hidraulica,1986-12-01,2533.8507
2024-10-12,PLYS,PLAYAS 1,Hidraulica,2003-10-23,2533.8507
2024-10-12,PRDO,PRADO 1,Hidraulica,1973-03-01,2533.8507
2024-10-12,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,2533.8507
2024-10-12,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,2533.8507
2024-10-12,URA1,URRA 3,Hidraulica,2000-05-13,2533.8507
2024-10-12,TDR1,TERMODORADA 1,Termica,1997-08-11,2324.2627
2024-10-12,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1927.5937000000001
2024-10-12,CTG1,CARTAGENA 1,Termica,1995-07-20,1824.4297
2024-10-12,CTG2,CARTAGENA 2,Termica,1980-01-01,1736.6616999999999
2024-10-12,CTG3,CARTAGENA 3,Termica,1980-01-01,1460.9457
2024-10-12,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1196.3949083333334
2024-10-12,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,942.5937
2024-10-12,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,930.0837
2024-10-12,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,927.0667
2024-10-12,TRN1,TERMONORTE 4,Termica,2018-12-01,923.5937
2024-10-12,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,921.4997
2024-10-12,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,912.5937
2024-10-12,3ENA,TESORITO 7,Termica,2022-09-14,895.6387
2024-10-12,MRL1,MERILECTRICA 1,Termica,1998-02-05,895.6387
2024-10-12,PRC2,PORCE II 3,Hidraulica,2000-05-13,857.5937
2024-10-12,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,768.9407
2024-10-12,PRG1,PROELECTRICA 1,Termica,1993-07-01,730.7077
2024-10-12,PRG2,PROELECTRICA 2,Termica,1993-07-01,730.7077
2024-10-12,TBST,TEBSA 21,Termica,1997-08-23,666.2057
2024-10-12,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,647.5937
2024-10-12,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,646.8787
2024-10-12,TFL4,FLORES 3,Termica,1998-04-28,635.4727
2024-10-12,PRC3,PORCE III 1,Hidraulica,2011-01-11,617.5937
2024-10-12,TGJ2,GUAJIRA 2,Termica,1987-11-23,454.1447
2024-10-12,TGJ1,GUAJIRA 1,Termica,1983-08-08,428.1557
2024-10-12,ZPA2,ZIPAEMG 2,Termica,1964-01-01,398.59370000000007
2024-10-12,ZPA4,ZIPAEMG 4,Termica,1981-04-01,382.59370000000007
2024-10-12,ZPA3,ZIPAEMG 3,Termica,1976-01-01,372.59370000000007
2024-10-12,ZPA5,ZIPAEMG 5,Termica,1985-12-14,359.59370000000007
2024-10-12,TYP1,TERMOYOPAL 1,Termica,2020-12-01,297.5937
2024-10-12,PPA1,PAIPA 1,Termica,1963-01-01,280.6087
2024-10-12,PPA3,PAIPA 3,Termica,1982-05-06,268.8677
2024-10-12,TSJ1,TASAJERO 1,Termica,1985-02-20,263.5737
2024-10-12,PPA2,PAIPA 2,Termica,1975-01-01,258.4997
2024-10-12,PPA4,PAIPA 4,Termica,1999-01-08,252.5847
2024-10-12,TSJ2,TASAJERO 2,Termica,2015-11-30,251.5737
2024-10-12,GEC3,GECELCA 3,Termica,2015-09-17,222.56769999999997
2024-10-12,GE32,GECELCA 32,Termica,2018-09-28,217.5237
2024-10-12,2QEK,SALTO II 2,Hidraulica,2014-06-25,111.5937
2024-10-12,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,110.5937
2024-10-12,TYP5,TERMOYOPAL G5,Termica,2021-02-11,97.5937
2024-10-12,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,96.1607
2024-10-12,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,96.1607
2024-10-12,JAGS,JAGUAS 2,Hidraulica,1988-09-24,95.5937
2024-10-12,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,94.5937
2024-10-12,CUC1,CUCUANA 2,Hidraulica,2015-11-10,94.2607
2024-10-12,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,94.2607
2024-10-12,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,93.7427
2024-10-12,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,92.5937
2024-10-12,3HF5,FUNDACION 1,Solar,2024-06-24,92.5937
2024-10-12,EPFV,EL PASO 1,Solar,2024-03-23,92.5937
2024-10-12,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,92.2607
2024-10-12,PES1,ITUANGO 1,Hidraulica,2022-12-01,92.2607
2024-10-12,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,92.2607
2024-10-12,TYP2,TERMOYOPAL 2,Termica,2004-07-29,89.5937
2024-10-12,TYP3,TERMOYOPAL G3,Termica,2020-08-31,89.5937
2024-10-12,TYP4,TERMOYOPAL G4,Termica,2020-08-31,89.5937
2024-10-12,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,88.1287
2024-10-12,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,86.5937
2024-10-12,MATA,LA MATA 1,Solar,2024-06-27,86.5937
2024-10-12,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,84.5937
2024-10-12,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,83.5937
2024-10-12,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,83.5937
2024-10-13,GVIO,GUAVIO 3,Hidraulica,1993-03-19,3497.5937
2024-10-13,CHVR,CHIVOR 1,Hidraulica,1977-05-23,2791.7077000000004
2024-10-13,CHBG,BETANIA 1,Hidraulica,1987-11-01,2607.5937
2024-10-13,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2593.5687
2024-10-13,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,2567.5937
2024-10-13,CLMG,CALIMA 1,Hidraulica,1967-01-01,2533.0697
2024-10-13,PGUG,PARAISO 1,Hidraulica,1986-12-01,2533.0697
2024-10-13,PLYS,PLAYAS 1,Hidraulica,2003-10-23,2533.0697
2024-10-13,PRC2,PORCE II 3,Hidraulica,2000-05-13,2533.0697
2024-10-13,PRDO,PRADO 1,Hidraulica,1973-03-01,2533.0697
